CT1,CT2,CT3,CT_Avg,total_current,therm_temp,vibration
3.393587589,3.928081989,3.518252611,3.613307238,10.83992195,58.24977875,1712.0
3.171949148,3.949920177,3.557415485,3.559761763,10.67928505,58.22971725,1753.0
3.211000204,3.925698996,3.744078159,3.626925707,10.88077736,58.28293991,2011.0
3.255077124,3.9241395,3.566433191,3.581883192,10.74564934,58.31747437,1840.0
4.444435596,5.496567726,4.918066978,4.953023434,14.85907078,58.32115173,1872.0
4.906031609,5.767694473,5.102446079,5.258724213,15.77617264,58.38911819,1945.0
4.912674427,5.751164436,5.088874817,5.25090456,15.75271416,58.34764099,2005.0
3.416052818,4.013308048,3.532951832,3.654104233,10.9623127,58.37955856,1831.0
4.684089661,5.757081509,5.084697723,5.175289631,15.52586937,58.40439606,1813.0
4.804413795,5.788532257,4.919045448,5.170663834,15.5119915,58.43072128,1637.0
4.940953732,5.731482983,5.077874184,5.250103474,15.7503109,58.44149017,1662.0
3.265227556,4.057935715,3.688719511,3.670627594,11.01188278,58.53057098,1809.0
4.66288805,5.73405695,5.243688107,5.213544369,15.64063263,58.46944809,2059.0
4.862243176,5.515175343,4.874161243,5.083859921,15.25157928,58.52532578,1854.0
4.622710228,5.654098988,5.180860519,5.152556896,15.45767021,58.54715347,1530.0
4.863884449,5.774703503,5.159544945,5.26604414,15.7981329,58.55583572,1904.0
3.419550657,4.44795084,3.83470726,3.900736094,11.70220852,58.57085419,1984.0
4.989284992,5.537380219,5.09230423,5.206323147,15.61896896,58.59445953,1856.0
4.845867634,5.873476505,5.173750401,5.297698498,15.89309502,58.62956619,1827.0
4.718574524,5.806778908,5.145362854,5.223572254,15.67071629,58.64340591,1765.0
3.25813365,4.053656578,3.682192802,3.664661169,10.99398327,58.66620255,1776.0
3.235958576,4.13549614,3.698090792,3.689848661,11.06954575,58.82781982,1809.0
4.003863335,4.95714426,4.4783988,4.479802608,13.43940735,58.80822754,1781.0
4.295081615,5.085499287,4.501893044,4.627491474,13.88247395,58.83958817,1597.0
3.433629513,4.039620399,3.561429024,3.678226471,11.03467941,58.76696014,1789.0
3.811765194,4.404119492,3.617405653,3.944430351,11.83329105,58.78663254,1975.0
3.999067545,5.001243114,4.555427074,4.518579483,13.55573845,58.80246353,1842.0
4.313691616,5.364591599,4.689911842,4.78939867,14.36819553,58.83051682,1936.0
4.483673096,5.039792061,4.458800793,4.660755157,13.98226547,58.85691452,1847.0
3.310210228,4.044392586,3.671142817,3.675248384,11.02574539,58.89638138,1855.0
4.107569695,5.081156254,4.674495697,4.6210742,13.86322212,58.95038986,1995.0
4.181423664,5.341841221,4.767168999,4.763477802,14.29043388,58.94416428,2081.0
3.622759342,4.595034122,4.270494461,4.162762642,12.48828793,58.93897247,2106.0
3.180898905,3.958845139,3.664123774,3.601289034,10.80386734,58.97395706,1728.0
4.323592186,5.27038765,4.73770237,4.777227402,14.33168221,58.995224,2192.0
4.391424656,5.310679436,4.641579151,4.781227589,14.34368324,59.01930618,1846.0
3.378401518,4.08850193,3.927009821,3.79797101,11.39391327,59.04981232,1605.0
3.391689062,3.97820878,3.531263351,3.633720398,10.90116119,59.09006119,1781.0
3.182583094,3.960151196,3.762470722,3.635068178,10.90520477,59.08814621,1808.0
3.265152693,4.212686062,3.658676624,3.712171555,11.13651466,59.11944962,1872.0
3.258640766,3.914211988,3.614961624,3.595937967,10.78781414,59.17328644,1815.0
3.38871026,4.014505386,3.541488647,3.648234606,10.94470406,59.14760971,1803.0
3.243986607,4.111032963,3.676197767,3.677072525,11.03121758,60.73557281,1741.0
4.188603401,4.941591263,4.569335461,4.566509724,13.69952965,60.69289398,1455.0
4.408613682,5.086284161,4.471244335,4.655380726,13.96614265,60.64113235,1821.0
4.342015743,5.090824127,4.73537159,4.722737312,14.16821194,60.49636841,1904.0
3.438385487,4.073275089,3.514869452,3.675510168,11.02653027,60.318367,1806.0
4.223416328,5.089041233,4.461818695,4.591425419,13.77427673,60.18427277,2010.0
4.250932217,5.261545658,4.561824322,4.691434383,14.07430267,60.05116653,1859.0
4.246650696,4.996600628,4.752278805,4.665176868,13.99553108,59.96310043,1952.0
3.408390284,4.020756721,3.592345238,3.673830748,11.021492,59.8524971,1791.0
3.247899771,3.925845861,3.609842062,3.594529152,10.78358746,59.80818176,1855.0
3.161855698,3.951213121,3.710539579,3.607869387,10.8236084,59.72266769,1927.0
3.218152046,3.993393421,3.643087864,3.618211031,10.85463333,59.62869263,1808.0
3.240047216,3.917710066,3.587231398,3.581662893,10.74498844,59.60591888,1885.0
4.110273838,5.326270103,4.725304127,4.720615864,14.16184807,59.60713959,1746.0
4.231967449,5.59278059,4.791120052,4.871955872,14.61586761,59.64218903,1678.0
4.356953621,5.170853138,4.879951477,4.802586079,14.40775871,59.55496597,1927.0
4.505880833,5.142533302,4.814215183,4.820876598,14.46262932,59.56281662,1971.0
4.812046051,5.702590942,5.165520191,5.226718903,15.68015671,59.50416183,1724.0
5.6147089,7.928515434,7.472741604,7.00532198,21.01596642,59.55353546,1997.0
3.272672653,4.06539011,3.56182456,3.633295774,10.89988708,59.51702499,1861.0
3.402657509,3.963235378,3.600978136,3.655623674,10.96687126,59.51889801,1805.0
4.743763924,5.961038113,5.14294672,5.28258276,15.8477478,59.48125839,2038.0
5.036055565,5.707923412,5.235889912,5.326622486,15.97986794,59.4863472,1786.0
3.166030407,3.940079927,3.632154226,3.579421759,10.73826504,59.51382446,1747.0
3.184780836,3.892296553,3.494455338,3.523844481,10.5715332,59.57803345,1841.0
3.262107134,4.19395113,3.714787245,3.723615408,11.17084599,59.5478363,1857.0
4.47218132,5.454175949,4.930162907,4.952173233,14.8565197,59.52872467,1778.0
4.729752064,5.652183056,5.006361961,5.129432201,15.38829708,59.53602982,1601.0
4.235192299,4.574171066,4.186701298,4.332021713,12.99606514,59.55641174,1783.0
3.245950937,3.934205055,3.589385748,3.589847326,10.76954174,59.68769073,1890.0
4.710386276,5.549472332,5.122581482,5.12748003,15.38244057,59.65394211,1651.0
4.669190407,5.525513649,5.277852058,5.157518864,15.47255611,59.71439362,1580.0
4.633268356,5.632459641,5.213601589,5.159776688,15.47933006,59.68218613,1552.0
4.830848694,5.806479931,5.283721447,5.30701685,15.92105103,59.63007736,2085.0
4.801280499,4.291594982,3.572477341,4.221784115,12.66535282,59.72587204,1873.0
3.587207794,4.505440712,3.891357899,3.994668961,11.98400688,59.70384216,2031.0
3.271003723,4.015438557,3.559390306,3.615277529,10.84583282,61.46574783,1925.0
4.629169941,5.26405859,4.714842319,4.869356632,14.60807037,61.39339066,1925.0
4.681251049,5.693205833,4.886315823,5.086924076,15.26077271,61.35010529,1837.0
4.191643238,5.398639679,4.919281006,4.836521149,14.50956345,61.17543411,1587.0
4.760400295,5.465669155,4.889431953,5.038500309,15.1155014,61.10313034,1904.0
4.983070374,5.681449413,5.072553635,5.245691299,15.7370739,60.91104126,1908.0
4.921908855,6.161128044,4.618306637,5.233781338,15.70134354,60.7061615,2114.0
3.389559031,3.978282213,3.635577679,3.667806387,11.00341892,60.54051971,1851.0
4.86885643,5.681966782,5.045956612,5.198926449,15.59677982,60.42747498,1883.0
5.126185894,5.942751884,4.872105122,5.313680649,15.94104195,60.3399353,1914.0
3.216418743,3.989254236,3.402491093,3.536054611,10.60816383,60.25495911,1728.0
3.18559885,3.94432044,3.497594833,3.542504549,10.62751389,60.23921204,1808.0
3.166276217,4.211177826,3.729812384,3.702422142,11.10726643,60.1342392,1690.0
3.286931038,3.806402206,3.533690214,3.542341232,10.6270237,60.06072235,2019.0
4.506394863,5.280955791,4.891980648,4.893110275,14.67933083,60.02044678,1667.0
4.698214054,5.330456734,4.817922115,4.94886446,14.84659386,60.0190773,1887.0
3.188572168,3.941695452,3.67450738,3.601591825,10.80477524,59.96664047,1793.0
4.39596796,5.387372494,4.987007141,4.923449039,14.7703476,60.01335144,2153.0
4.565349102,5.787210941,4.991326332,5.114628792,15.34388638,59.92709351,1782.0
4.761576653,5.591399193,4.923318386,5.092098236,15.27629471,59.93336868,1770.0
4.708351135,5.506625175,4.61986351,4.944946766,14.83483982,59.90842819,1887.0
4.525184631,5.56906414,4.811136246,4.968461514,14.90538502,59.89296341,1802.0
4.190716267,4.575225353,4.023596764,4.263179302,12.78953838,59.98143005,1967.0
3.230750561,4.147452831,3.647657633,3.675287008,11.02586079,59.91516876,1894.0
4.279109955,5.177271366,4.783494949,4.746625423,14.23987579,59.89092636,2074.0
4.176770687,5.17409277,4.71033144,4.687065125,14.06119537,59.88302231,1655.0
3.283494711,4.21292448,3.629373074,3.708597183,11.12579155,59.88820267,1785.0
3.295391321,4.157825947,3.615473032,3.689563513,11.0686903,59.91268921,1865.0
3.280930519,4.170679569,3.662698746,3.70476985,11.11430931,59.90506363,1902.0
3.239987135,4.142560005,3.734793663,3.705780268,11.11734104,59.93372345,1862.0
3.178463221,4.048694134,3.717079401,3.648078918,10.94423676,59.93354416,1861.0
3.893266916,4.858641148,4.405198574,4.385702133,13.1571064,59.92169189,1786.0
4.209958553,5.184111595,4.510010719,4.634693623,13.90408039,59.99835968,1879.0
4.095263481,4.986116886,4.481011868,4.520797729,13.56239319,59.98156357,1702.0
3.493097782,4.086033821,3.662907124,3.747346163,11.24203873,60.0243454,1904.0
4.354590893,4.987409115,4.418551922,4.586850643,13.76055145,60.05999374,2064.0
4.398630619,5.025069714,4.485525608,4.636408329,13.90922546,60.01379776,1553.0
3.443431377,3.910986185,3.500745773,3.618387938,10.85516357,60.01556396,1902.0
3.502172709,4.094876289,3.645767927,3.747605562,11.24281693,60.03695297,1920.0
4.326470852,5.320045948,4.526621342,4.724379063,14.17313766,60.03538132,1600.0
4.365646839,5.284787655,4.546430588,4.732288361,14.19686508,60.0484848,1968.0
3.362646103,3.953270197,3.555462122,3.623792648,10.87137794,60.06320572,1860.0
3.295631886,3.857262611,3.638259888,3.59705162,10.79115486,60.05270004,1840.0
3.306535482,3.970114231,3.540327787,3.605659246,10.8169775,60.06105423,1808.0
4.54691124,5.528086662,4.827139854,4.967379093,14.90213776,60.08714294,1907.0
4.558703899,5.625272751,4.89607048,5.026682377,15.08004761,60.20463181,1915.0
4.623364925,5.788097858,4.838765621,5.083409786,15.25022888,60.12310028,1925.0
3.258898973,3.681789875,3.706069231,3.548919439,10.64675808,60.10874939,1733.0
4.627092838,4.96786499,4.869941235,4.821632862,14.46489906,60.11525726,1879.0
4.814314842,5.339417934,4.928297997,5.027343273,15.0820303,60.14528656,2021.0
5.02768755,5.539236546,5.136481762,5.23446846,15.70340538,60.15929413,1970.0
3.460189342,3.885334015,3.664643764,3.670055628,11.01016712,60.19737244,1670.0
5.000213623,5.337944984,5.123661041,5.153939724,15.46181965,60.16109085,1869.0
5.014900208,5.494639397,4.96061039,5.156716824,15.47014999,60.18554306,2044.0
4.504039764,5.818896294,4.916851044,5.079928875,15.2397871,60.23239517,1853.0
3.240019798,3.933304787,3.617085934,3.596803665,10.790411,60.22676468,1616.0
4.916109085,5.366085052,4.832430363,5.038208008,15.11462402,60.24581909,1931.0
4.711578369,5.499619961,4.851699829,5.020966053,15.06289864,60.2527771,1682.0
4.572009087,5.598484993,5.307972908,5.159489155,15.47846699,60.26399612,1946.0
3.131343365,3.761921883,3.543442011,3.478902578,10.4367075,60.29547501,1761.0
3.286509037,3.956484079,3.357249737,3.533414125,10.60024261,60.30582047,1907.0
3.104449511,3.951902151,3.488850832,3.515067339,10.54520226,60.31388092,1744.0
3.009520054,3.886166096,3.223611832,3.373099327,10.11929798,60.31679916,1691.0
3.041783094,4.088700771,3.466311693,3.532264948,10.59679508,60.34003067,1782.0
2.996867418,3.745277166,3.340284109,3.360809565,10.08242893,60.37484741,1767.0
3.654464245,4.531468391,3.713861227,3.966597795,11.89979362,60.38125229,1767.0
4.550740719,5.404372215,4.356096745,4.770402908,14.31120872,60.45581436,1909.0
4.698084831,5.677424431,4.734304428,5.036604404,15.10981369,60.41447449,1712.0
3.068831921,3.969143152,3.487574577,3.50851655,10.52554989,60.42311096,1812.0
4.625683308,5.023923397,4.485333443,4.711646557,14.13494015,60.42409134,1947.0
4.425094128,5.446807384,4.686339378,4.852746964,14.55824089,60.4643364,1964.0
4.714665413,5.593267441,4.714922428,5.007618427,15.02285576,60.45073318,1601.0
3.115975618,3.960480452,3.476409197,3.517621756,10.55286503,60.46165466,1793.0
4.689282417,5.53958416,4.820985794,5.016617298,15.04985237,60.48406982,1781.0
4.547763824,5.630741596,4.968901634,5.049135685,15.14740658,60.50785828,1791.0
4.678952217,5.712452412,4.766307831,5.05257082,15.15771294,60.51177597,1601.0
4.708289146,5.513755322,4.407770634,4.876604557,14.62981415,60.53643417,1669.0
3.524850845,4.620910168,4.222602367,4.122787952,12.36836433,60.53884506,1902.0
4.698415279,5.456952572,4.670004845,4.941791058,14.8253727,60.57773972,1608.0
4.841197968,5.226622581,4.645314217,4.904378414,14.71313477,60.58635712,1806.0
4.442686081,5.393871307,4.844518661,4.893692017,14.68107605,60.61329651,1862.0
3.206980705,4.115320683,3.490829945,3.604377031,10.81313133,60.59957504,1905.0
3.164235592,3.796362638,3.375327587,3.445308685,10.33592606,60.62343597,1795.0
4.141255856,5.030106544,4.391154289,4.520838737,13.56251621,60.64540482,2086.0
3.920202017,4.974946976,4.304408073,4.399852276,13.1995573,60.67803192,1671.0
3.206580162,3.799900293,3.528259277,3.511579752,10.53473949,60.70901108,1938.0
4.25227499,5.215614319,4.279233932,4.582374573,13.74712372,60.72297287,2126.0
3.995906353,4.744908333,4.174228191,4.305014133,12.91504288,60.78417206,1565.0
3.652975559,4.831201077,4.385186195,4.289787769,12.86936283,60.75299835,1854.0
2.959428549,3.917096138,3.518303394,3.464942932,10.3948288,60.77223969,1755.0
3.95024085,4.925514221,4.233195782,4.369650364,13.10895157,60.8192749,2133.0
4.216136456,4.926551342,4.435147762,4.525945187,13.57783508,60.81814957,1915.0
4.171494484,4.9044981,4.37037611,4.482122898,13.44636917,60.83593369,1893.0
3.255304813,3.864712715,3.461616755,3.527211428,10.58163452,60.89901733,1854.0
3.484298468,4.093848705,3.595170259,3.724438906,11.17331696,60.91065979,1631.0
4.267576694,4.660120487,4.225441933,4.384379864,13.15313911,60.96475983,1965.0
4.212739944,4.985830307,4.584221363,4.594263554,13.78279114,60.95463943,2054.0
3.227215767,3.748759985,3.1957407,3.390572309,10.17171669,60.92480469,1765.0
3.090782166,3.856711864,3.486114264,3.477869272,10.43360806,59.45818329,1757.0
3.137844324,4.110822678,3.393526316,3.547397614,10.64219284,59.41346741,2039.0
4.051222324,4.959282398,4.193789005,4.401431561,13.2042942,59.31843185,1622.0
4.055366039,5.116277218,4.278753757,4.483465672,13.45039749,59.20978546,2147.0
3.057363033,3.985065222,3.640387535,3.560938597,10.68281555,59.03842545,1894.0
3.343307495,4.171021938,3.601325989,3.705218554,11.1156559,58.91336823,1780.0
4.229754448,5.02178812,4.452463627,4.568002224,13.7040062,58.73833847,1967.0
4.237243652,5.017032146,4.421236038,4.558504105,13.67551231,58.60253906,1628.0
4.420924664,5.390470982,4.882191181,4.897861958,14.69358635,58.47660828,1763.0
3.134103298,3.68622756,3.327954054,3.382761717,10.14828491,58.37478638,1968.0
4.195584297,5.135210037,4.546197891,4.625664234,13.87699223,58.29396057,1903.0
4.130779743,5.121177673,4.787758827,4.679905415,14.03971577,58.24073029,1878.0
3.086893797,4.033548832,3.517766237,3.546069384,10.63820839,58.15499496,1802.0
3.015383005,4.032311916,3.425876617,3.491190672,10.47357178,58.18611908,1805.0
4.280035973,5.089854717,4.547843456,4.639244556,13.91773415,58.05555725,1981.0
4.239621162,5.158154011,4.438695431,4.612157345,13.83647156,58.0005188,1846.0
3.302101135,3.861537695,3.450572014,3.53807044,10.61421108,58.07049942,1873.0
3.125506163,3.842590332,3.408053875,3.458716631,10.37615013,57.93563461,1790.0
3.385234833,3.905201435,3.440251827,3.576895952,10.7306881,57.93642426,2034.0
4.712196827,5.819602966,4.695188046,5.075662613,15.22698784,57.8693428,1901.0
4.997633934,5.885501862,5.183631897,5.35558939,16.06676865,57.85413742,1666.0
4.874956608,6.436121941,5.037863731,5.449647427,16.3489418,57.83176804,1661.0
3.261494398,4.019759178,3.360888243,3.547380686,10.6421423,57.82395172,1887.0
4.468465805,5.483218193,4.606602192,4.852762222,14.55828667,57.79412842,1897.0
5.106647968,5.720495224,5.026629448,5.284590721,15.85377216,57.78085327,1586.0
4.912969112,5.631755829,5.173163414,5.239296436,15.71788883,57.77427673,1809.0
3.121915102,4.093391895,3.348055124,3.521120787,10.56336212,57.77986145,1902.0
3.283398151,4.044462204,3.603195906,3.643685341,10.93105602,57.77891159,1947.0
4.804924965,5.65989399,5.042060852,5.168960094,15.50687981,57.76971817,1830.0
4.650606632,5.883433819,5.023813725,5.185951233,15.5578537,57.85330963,1846.0
4.63255024,5.74928236,5.060770512,5.147533894,15.44260216,57.77853012,1974.0
3.096188068,3.858384371,3.469784021,3.474785566,10.42435646,57.82108688,1753.0
4.612584114,5.665357113,4.680616379,4.986185551,14.95855713,57.87046051,1892.0
4.603345871,5.758668423,5.238925457,5.200313568,15.6009407,57.835289,1687.0
5.041441441,5.677810192,5.071324348,5.263525486,15.79057598,57.87550354,1851.0
3.271197557,3.948488235,3.364884377,3.528189898,10.58456993,57.87709045,1841.0
3.030204535,3.940654993,3.481269121,3.484042883,10.45212841,57.85382462,1839.0
3.118868113,3.812135458,3.350660801,3.427221298,10.28166389,57.86763763,1748.0
3.06236887,4.041316509,3.564942598,3.556209326,10.66862774,57.8751297,1930.0
3.248821497,3.866947174,3.344387293,3.486718416,10.46015549,57.88977432,1835.0
3.09499526,3.990682125,3.45126152,3.512312889,10.53693867,57.91373062,1665.0
4.378664017,5.861012936,4.853116035,5.030930996,15.09279346,57.95014191,1950.0
4.805475235,5.883251667,4.816305161,5.168344021,15.50503159,57.94683075,1729.0
4.774810791,5.779764652,4.803401947,5.119325638,15.35797691,57.9595108,1734.0
3.054364681,3.858169317,3.326968908,3.413167715,10.23950291,57.97608566,1817.0
4.708553314,5.481463909,4.854067326,5.014694691,15.04408455,58.00190353,1642.0
5.211553097,6.050109386,5.174117565,5.478593349,16.43577957,58.03044891,1774.0
4.704072952,6.256969929,5.3382411,5.433094501,16.29928398,58.07563019,1731.0
3.056955814,3.912244081,3.474658251,3.481286049,10.44385815,58.05242157,1658.0
4.551358223,5.373785973,4.808561802,4.911235332,14.73370552,58.0658493,1554.0
4.932330608,5.916715145,4.908390045,5.2524786,15.7574358,58.1341095,1677.0
4.95524168,5.852905273,5.152164936,5.320104122,15.96031189,58.12361145,1872.0
4.722857952,6.169510365,5.434895515,5.442420959,16.32726288,58.15929794,1743.0
3.19503665,4.160178661,3.483413219,3.612876177,10.83862877,58.2528038,1618.0
4.894575119,6.219892025,5.198801994,5.437757015,16.31327057,58.20935059,1906.0
4.674920082,5.677570343,5.192441463,5.181643963,15.54493141,58.21268082,1653.0
4.997062683,6.0639925,4.915688992,5.325581074,15.9767437,58.23970795,2213.0
3.244148493,3.841697454,3.347287178,3.477710962,10.43313313,58.27135849,1901.0
3.143120766,3.796662331,3.434563398,3.458115578,10.37434673,58.29924393,1829.0
3.033602476,3.909599304,3.57577014,3.506324053,10.5189724,58.3313446,1909.0
3.127678394,3.881379366,3.400556803,3.469871521,10.40961456,58.35338211,1872.0
3.312346935,4.083674431,3.477502823,3.624507904,10.87352371,58.39703369,1970.0
4.250619411,4.971692085,4.507781982,4.576697826,13.730093,58.43431854,2115.0
4.447985172,5.1882267,4.393512249,4.676574707,14.02972412,58.5079155,1714.0
3.331890345,4.038244247,3.597572803,3.655902147,10.96770668,58.46665192,2084.0
4.188247204,5.016508102,4.458483219,4.554412842,13.66323853,58.49631119,1683.0
4.671167374,5.225852966,4.498266697,4.798429012,14.39528656,58.52285767,1872.0
3.268119574,3.93850708,3.434262037,3.546962976,10.64088917,58.54478836,1859.0
3.248945236,4.187019825,3.641927958,3.692631006,11.07789326,58.57850266,1799.0
4.397110939,4.970108032,4.40746212,4.591560364,13.77468109,58.59127426,2039.0
4.146528244,5.126816273,4.439133167,4.570825577,13.71247673,58.61312866,1611.0
3.016507149,3.959574223,3.481962442,3.486014605,10.45804405,58.64570236,1965.0
3.497184992,4.280461311,3.694965601,3.82420373,11.47261143,58.68636322,1698.0
4.534531593,5.173053265,4.74261713,4.816733837,14.45020103,58.67935944,1981.0
4.47310257,5.355529785,4.777868271,4.868833542,14.60650063,58.7028389,1874.0
3.109393597,3.906241417,3.421190262,3.478941679,10.4368248,58.73921204,1840.0
3.063196659,3.764562607,3.33999896,3.389252663,10.16775799,58.85380936,1841.0
2.987936258,4.106097698,3.538327932,3.544120789,10.63236237,58.83176041,1792.0
3.086368799,3.895540714,3.368029356,3.449979782,10.34993935,58.8812561,2046.0
3.088285923,4.150448322,3.38408947,3.540941238,10.62282372,58.89558029,1925.0
7.73500967,18.53522873,13.29194736,13.18739605,39.56218719,58.85811996,1856.0
3.021831751,3.889981985,3.452789068,3.454867601,10.36460304,58.87923813,1727.0
4.06379509,5.459453106,4.345424652,4.622890949,13.86867332,58.91223907,1639.0
4.353929043,5.095833302,4.221140385,4.556967258,13.67090225,58.90539169,2011.0
4.154537201,5.267310619,4.548498631,4.65678215,13.97034645,58.93112183,1975.0
3.04373908,4.103589058,3.469901562,3.539076567,10.61722946,58.96110535,1778.0
3.360555649,4.107758045,3.604676008,3.690996408,11.07298946,59.11501694,1718.0
3.807414055,4.863847256,4.27116251,4.314140797,12.94242287,59.10997009,1867.0
4.061581612,5.27331543,4.240015984,4.524971008,13.57491302,59.11501312,2064.0
3.98717618,5.236833572,4.607987881,4.610665798,13.83199692,59.1746254,1885.0
3.038553476,3.754944801,3.431766033,3.408421278,10.2252636,59.09278107,1851.0
4.163678169,4.614473343,4.174335003,4.317495346,12.95248604,59.25564957,1903.0
3.194426775,4.045665741,3.718022585,3.652704954,10.95811462,59.2756424,1770.0
3.311927557,4.156538486,3.661034346,3.709833384,11.12950039,59.35536957,1556.0
4.791666031,5.942650795,5.175127983,5.30314827,15.90944481,59.35258102,1793.0
5.048063755,5.567837715,5.152611732,5.256171227,15.76851368,59.36133194,1872.0
3.064103603,4.018611431,3.721942186,3.601552248,10.80465698,59.36386108,1882.0
3.168015242,4.037074566,3.428456545,3.544515371,10.63354588,59.39815521,1904.0
3.505821705,4.351401329,3.685955524,3.847726107,11.54317856,59.49718857,1819.0
4.617463112,5.689795017,5.051427364,5.119562149,15.35868645,59.45376205,1985.0
5.186908245,5.878024578,4.900858402,5.321930408,15.9657917,59.43749237,2047.0
3.176472664,3.991076946,3.502135515,3.556561708,10.66968536,59.48456573,1606.0
4.547062397,5.547130585,4.908029079,5.000740528,15.00222206,59.52389145,1761.0
4.88437891,5.6902771,4.921127796,5.165260792,15.49578285,59.62645721,1851.0
4.872177124,5.612464428,5.059672832,5.181438446,15.54431534,59.59975433,1744.0
4.854158878,5.615338326,5.071005344,5.180167675,15.54050255,59.59577942,1978.0
4.92241621,5.681555748,4.822948933,5.142306805,15.42691994,59.61193085,1850.0
3.86079216,4.530753136,4.059336662,4.150293827,12.45088196,59.63651657,1989.0
28.19394112,25.6668148,5.140243053,19.66699982,59.00099945,60.60165405,1787.0
3.650671244,4.483593464,3.924373627,4.019546032,12.05863857,60.52825165,1681.0
4.508790493,5.604753971,4.606751442,4.906765461,14.72029591,60.46541595,1987.0
4.473692894,5.733940601,4.936154366,5.047929287,15.14378834,60.28921509,1759.0
4.554387093,5.865775108,5.093985558,5.171382427,15.51414776,60.18533325,1705.0
4.594741344,5.854548931,5.373965263,5.274418354,15.82325554,59.97042465,1951.0
3.603309393,4.597053051,4.249907494,4.150089741,12.4502697,59.91738892,2064.0
3.163618565,4.175477028,3.622583866,3.653893232,10.96167946,59.75808716,1756.0
3.603627443,4.557252884,4.198464394,4.119781494,12.35934448,59.5748291,1963.0
4.835243702,5.910957336,5.310807228,5.352335453,16.05700684,59.52146149,1965.0
4.748663425,5.760757446,5.476004601,5.328474998,15.985425,59.40055466,2067.0
3.188136339,4.059200287,3.537124395,3.594820261,10.78446102,59.33944702,1815.0
3.224172592,3.961808443,3.522814989,3.569598436,10.70879555,59.30170059,1742.0
3.152491808,3.978120089,3.493709326,3.541440248,10.62432098,59.19061279,1735.0
4.56888628,5.46301651,4.925439835,4.985780716,14.95734215,59.22698975,1691.0
4.740594387,5.504861355,4.663938999,4.969798565,14.90939522,59.13364029,1995.0
3.196041346,3.816594124,3.438461542,3.483698845,10.45109653,59.13591385,1727.0
4.619551182,5.260521412,4.846906662,4.908993244,14.72697926,59.11615372,1627.0
4.611306667,5.407550812,4.932366848,4.98374176,14.95122528,59.06372452,1886.0
4.699935436,5.539055347,4.960642815,5.066544533,15.1996336,59.04473495,1871.0
4.689387798,5.456333637,4.966687679,5.037469864,15.11240959,59.04610062,1935.0
4.734396458,5.787032127,4.993906975,5.171778679,15.51533604,59.06746674,1966.0
3.185258389,4.002754688,3.551705837,3.579906464,10.73971939,59.08791733,1865.0
3.247349977,3.825991869,3.421113729,3.498151779,10.49445534,59.05357361,1994.0
3.238590002,3.924688101,3.483865976,3.549048185,10.64714432,59.02655029,1845.0
3.916095018,4.846565247,4.286795139,4.349818707,13.04945564,59.05513,1807.0
4.026474953,4.895418167,4.614518642,4.512136936,13.53641129,59.13896561,2079.0
4.189062595,4.745588303,4.495266438,4.476638794,13.42991638,59.15213013,2037.0
3.152484417,3.956138134,3.684262991,3.597628593,10.79288578,59.12613297,1847.0
3.60801959,4.451490879,4.208552361,4.089354038,12.26806259,59.07078171,1749.0
3.895743132,5.023522377,4.453226089,4.45749712,13.37249184,59.09518433,1689.0
4.154240608,5.021046638,4.338058472,4.504448414,13.51334572,59.16889572,2010.0
3.386347771,4.151833534,3.519782782,3.685988188,11.05796432,59.11177063,1866.0
3.408020735,3.93753624,3.454182386,3.599913359,10.79973984,59.10463715,1829.0
3.391979218,3.976553202,3.0545609,3.474364281,10.42309284,59.11172867,1870.0
3.428977966,3.930425644,3.004227638,3.454543829,10.36363125,59.11355591,1830.0
3.359218836,3.927360773,3.277556896,3.521378756,10.56413651,59.14136124,1821.0
3.274161816,3.630499601,10.66512966,5.85659647,17.56978989,59.15073395,1809.0
3.882532835,4.521591187,4.336893559,4.247005939,12.7410183,59.17307281,2007.0
4.475539207,5.007254124,4.362325191,4.615039825,13.84511948,59.1835556,1802.0
3.195122004,3.813423395,3.503532887,3.504026175,10.51207829,59.17679596,1935.0
3.822293997,4.663535595,4.391696453,4.292508602,12.87752533,59.18735123,1792.0
4.035249233,5.049858093,4.582657337,4.555921555,13.66776466,59.20981216,1633.0
4.148771286,4.489345551,4.029090881,4.222402573,12.66720772,59.22193146,1709.0
3.260830164,3.764439583,3.296467304,3.440579176,10.32173729,59.24098206,1720.0
3.80999589,5.101029873,4.344133854,4.418386459,13.25515938,59.24954224,1881.0
4.089691162,4.932643414,4.47841692,4.50025034,13.5007515,59.28973007,1890.0
4.194063187,5.153513908,4.534128666,4.627235413,13.88170624,59.38178635,1909.0
3.262188911,3.867166519,3.40840888,3.512588263,10.53776455,59.30407333,1707.0
4.177829742,5.472977638,4.419092178,4.689966679,14.06989956,59.32072449,1776.0
4.493522167,5.350190163,4.531668663,4.791793346,14.37538052,59.33676147,1936.0
3.126821995,3.903580189,3.477031946,3.502477884,10.50743389,59.33385849,1909.0
3.067331314,4.104457378,3.504137993,3.558642149,10.67592621,59.34738922,2038.0
3.271891594,3.826314449,3.335974932,3.478060484,10.43418121,59.36695862,1793.0
3.031377792,3.830829144,3.457980871,3.440062523,10.32018757,59.40162277,1871.0
3.052323818,3.711188316,3.513527393,3.425679922,10.27703953,59.39185715,1862.0
