CT1,CT2,CT3,CT_Avg,total_current,state,created_at,vibration,therm_temp
34.2361145,30.9306469,28.70173836,31.28949928,93.86849976,ON,2024-08-03 15:09:20,2217.0,43.18309021
23.22767258,24.29182816,20.79315376,22.77088356,68.31265259,ON,2024-08-03 15:09:25,2125.0,43.14500809
26.14577103,25.07055092,21.80190849,24.33941078,73.01823425,ON,2024-08-03 15:09:30,2045.0,43.11720276
30.13459587,29.22149086,29.57148361,29.64252281,88.92756653,ON,2024-08-03 15:09:35,2130.0,43.081707
27.95290756,24.10871124,22.50009537,24.85390472,74.56171417,ON,2024-08-03 15:09:40,2103.0,43.0276947
27.12609482,26.58363152,23.73094559,25.81355858,77.44067383,ON,2024-08-03 15:09:45,2224.0,42.99900818
22.10627174,21.9131279,21.46307373,21.82749176,65.48247528,ON,2024-08-03 15:09:50,2102.0,42.97768784
35.46216965,31.33529854,31.0327816,32.61008453,97.8302536,ON,2024-08-03 15:09:55,1990.0,42.96380997
23.73023415,23.06930161,20.55858612,22.45270729,67.35812378,ON,2024-08-03 15:10:00,2055.0,42.92248535
27.05248451,25.84866524,21.62671661,24.84262085,74.52786255,ON,2024-08-03 15:10:05,2096.0,42.88484192
29.19384193,27.7353344,28.931427,28.62020111,85.86060333,ON,2024-08-03 15:10:10,2128.0,42.86491013
37.13238525,31.64128685,29.65606117,32.80990982,98.42973328,ON,2024-08-03 15:16:45,2041.0,44.7311554
26.27244759,29.89945602,27.81884766,27.99691772,83.99075317,ON,2024-08-03 15:16:50,2071.0,44.66363525
23.64223671,22.41778183,19.33759117,21.79920387,65.39761353,ON,2024-08-03 15:16:55,2130.0,44.54005814
38.79884338,34.75577927,34.8070488,36.12055969,108.3616791,ON,2024-08-03 15:17:00,2037.0,44.40074158
23.48402405,21.72870255,19.70182037,21.63818359,64.91455078,ON,2024-08-03 15:17:05,2082.0,44.27383804
31.70073318,31.71085167,28.19833183,30.53663826,91.60991669,ON,2024-08-03 15:17:10,2160.0,44.1485939
28.17734337,26.95702553,27.62737846,27.58724976,82.76174927,ON,2024-08-03 15:17:15,2019.0,44.02428055
33.75627518,30.2101059,28.41615868,30.79417992,92.38253784,ON,2024-08-03 15:17:20,2101.0,43.89490128
30.33483124,31.23461914,27.3617897,29.64374733,88.9312439,ON,2024-08-03 15:17:25,2098.0,43.79833984
22.74220276,21.25146484,18.78019524,20.92462158,62.77386475,ON,2024-08-03 15:17:30,2202.0,43.72328568
37.76173019,35.88007736,36.76088715,36.80089951,110.4026947,ON,2024-08-03 15:17:35,2097.0,43.6499939
23.88129807,21.65000534,19.89315987,21.80815315,65.42446136,ON,2024-08-03 15:17:40,2037.0,43.57431412
33.04564667,32.11494446,28.23329926,31.13129616,93.39389038,ON,2024-08-03 15:17:45,2117.0,43.49018478
27.4545784,25.7261734,27.61387444,26.93154144,80.79462433,ON,2024-08-03 15:17:50,2155.0,43.42407608
34.64382172,31.62367439,30.14847946,32.13865662,96.41596985,ON,2024-08-03 15:17:55,2091.0,43.40459061
29.21650505,32.73510361,29.01839066,30.32333374,90.97000122,ON,2024-08-03 15:18:00,2029.0,43.43782806
23.82303619,21.31943512,19.17956161,21.44067955,64.32203674,ON,2024-08-03 15:18:05,1966.0,43.36639786
37.3842926,35.58895493,35.82130814,36.26485062,108.7945557,ON,2024-08-03 15:18:10,2080.0,43.34899521
23.11626816,21.38046265,20.06573677,21.52082253,64.56246948,ON,2024-08-03 15:18:15,2179.0,43.2004776
31.5458889,32.74708557,27.65716171,30.65004539,91.95013428,ON,2024-08-03 15:18:20,2110.0,43.30421829
30.21210098,28.63689613,29.59192467,29.48030853,88.4409256,ON,2024-08-03 15:18:25,2073.0,43.24495697
33.06639481,28.94678688,26.88354301,29.6322422,88.89672852,ON,2024-08-03 15:18:30,2054.0,43.29787064
30.45748329,32.54747009,26.97608566,29.99367714,89.98103333,ON,2024-08-03 15:18:35,2122.0,43.12295151
23.15206909,21.16345024,19.22717857,21.18090057,63.54270172,ON,2024-08-03 15:18:40,2780.0,42.98953247
31.26406479,31.04759407,31.30064583,31.20410156,93.61230469,ON,2024-08-03 15:23:05,2077.0,44.53408432
34.34426498,29.50838089,27.72286034,30.52516937,91.57550812,ON,2024-08-03 15:23:10,2028.0,44.44479752
32.09858322,31.73138237,27.73625183,30.52207184,91.56621552,ON,2024-08-03 15:23:15,2045.0,44.32695007
21.8086586,21.08019257,18.97310448,20.62065125,61.86195374,ON,2024-08-03 15:23:20,2194.0,44.19351578
39.98322296,36.99991989,38.40366745,38.46226883,115.3868103,ON,2024-08-03 15:23:25,2103.0,44.07130814
24.14705467,23.18800354,20.58795738,22.64100647,67.92301941,ON,2024-08-03 15:23:30,2033.0,43.97480011
32.80245972,32.27646255,25.81589127,30.29826927,90.89480591,ON,2024-08-03 15:23:35,2194.0,43.88001251
34.27128983,31.49912453,33.67283249,33.14775085,99.44325256,ON,2024-08-03 15:23:40,2097.0,43.78894424
32.13032532,28.71221733,24.93614578,28.59289551,85.77868652,ON,2024-08-03 15:23:45,2783.0,43.67012787
30.6692028,31.33693886,27.69035721,29.89883423,89.69650269,ON,2024-08-03 15:23:50,2039.0,43.59820938
22.57634163,22.49131584,21.56381607,22.21048927,66.63146973,ON,2024-08-03 15:23:55,2103.0,43.53388596
39.61538696,37.75096893,37.74599838,38.37078476,115.1123505,ON,2024-08-03 15:24:00,2106.0,43.47058487
22.66044617,24.13286591,22.17134476,22.98822021,68.96466064,ON,2024-08-03 15:24:05,2123.0,43.40429688
32.19402695,31.70531464,24.91941071,29.60625267,88.8187561,ON,2024-08-03 15:24:10,2143.0,43.33486938
34.03622818,31.74799538,33.68930435,33.15784073,99.473526,ON,2024-08-03 15:24:15,2032.0,43.27843094
31.32433891,26.4472847,24.16587067,27.31249809,81.93749237,ON,2024-08-03 15:24:20,2192.0,43.24053192
30.75068474,33.18751144,29.53566551,31.15795326,93.47386169,ON,2024-08-03 15:24:25,2122.0,43.23364639
22.22537041,21.50190353,21.37799072,21.70175362,65.10526276,ON,2024-08-03 15:24:30,2096.0,43.18844986
39.63072205,37.47225571,39.26628876,38.78975677,116.3692703,ON,2024-08-03 15:24:35,2117.0,43.15624237
25.12242317,23.92537689,22.30600929,23.78460121,71.35380554,ON,2024-08-03 15:24:40,2076.0,43.10282898
27.9028244,26.05307388,22.20849991,25.3881321,76.16439819,ON,2024-08-03 15:24:45,2136.0,43.08218384
38.46800232,35.90742111,35.9770813,36.78416824,110.3525085,ON,2024-08-03 15:24:50,2015.0,43.07389832
31.05059433,26.28349304,24.31983757,27.21797371,81.65392303,ON,2024-08-03 15:24:55,2161.0,43.07187653
30.95301819,33.43477631,28.86779976,31.08519745,93.25559235,ON,2024-08-03 15:25:00,2096.0,43.09867859
36.32962418,35.3208847,34.14664078,35.26571655,105.7971497,ON,2024-08-03 15:30:36,2037.0,44.94662857
25.22812271,23.56154823,21.78702927,23.52556801,70.57670593,ON,2024-08-03 15:30:41,2067.0,44.87680054
26.50554657,24.52638817,20.93729973,23.98974609,71.96923828,ON,2024-08-03 15:30:46,2047.0,44.71983719
34.42633057,33.3802948,33.25657654,33.6877327,101.0632019,ON,2024-08-03 15:30:51,2096.0,44.60447693
27.50327682,24.33064461,22.06420898,24.63271141,73.89813232,ON,2024-08-03 15:30:56,2069.0,44.42847443
28.65338898,30.69277191,29.21798515,29.52138329,88.56414795,ON,2024-08-03 15:31:01,2043.0,44.31877899
24.89822006,23.12789917,22.38451767,23.47021294,70.4106369,ON,2024-08-03 15:31:06,2063.0,44.10726166
38.68752289,34.76331329,32.00958633,35.1534729,105.4604187,ON,2024-08-03 15:31:11,1998.0,44.2635994
23.71475983,24.00802231,25.60559273,24.44279289,73.32837677,ON,2024-08-03 15:31:16,2007.0,44.02320862
26.96564102,26.29190445,22.82089806,25.35948181,76.07844543,ON,2024-08-03 15:31:21,2088.0,43.829216
32.45846558,31.82039261,34.31746674,32.86544037,98.59632111,ON,2024-08-03 15:31:26,2110.0,43.89865494
27.31993484,24.86223221,22.08179665,24.75465393,74.26396179,ON,2024-08-03 15:31:31,2209.0,43.84324265
23.92259407,23.56231117,22.53821754,23.34104156,70.02312469,ON,2024-08-03 15:31:51,2095.0,43.455616
24.56139755,24.07469177,20.62023735,23.08544159,69.25632477,ON,2024-08-03 15:31:56,2138.0,43.38286972
33.0070343,31.72756386,31.37723541,32.03727722,96.11183167,ON,2024-08-03 15:32:01,2178.0,43.33404541
27.73331261,23.5620594,22.06746292,24.45427895,73.36283875,ON,2024-08-03 15:32:06,2182.0,43.31969452
27.61905861,29.73877525,26.97341347,28.11041451,84.33124542,ON,2024-08-03 15:32:11,2152.0,43.27640152
22.24785042,21.3805294,21.39556885,21.67465019,65.02394867,ON,2024-08-03 15:32:16,2101.0,43.26012802
36.44101715,33.50675964,33.90127945,34.61635208,103.8490601,ON,2024-08-03 15:32:21,2085.0,43.21086121
23.68753242,24.01870537,20.54067039,22.74897003,68.2469101,ON,2024-08-03 15:32:26,2315.0,43.20572281
24.89593697,24.66155243,21.08344269,23.54697609,70.64093018,ON,2024-08-03 15:32:31,2155.0,43.19473648
27.23112297,25.34884834,25.71801758,26.09932899,78.29798889,ON,2024-08-03 15:37:36,2077.0,44.79209518
33.82118607,29.61824036,28.1289196,30.52278137,91.56834412,ON,2024-08-03 15:37:41,2015.0,44.71343613
27.75089645,29.40049934,25.97814941,27.7098484,83.12954712,ON,2024-08-03 15:37:46,2044.0,44.50162125
24.28570366,23.64282799,20.50628281,22.81160545,68.43481445,ON,2024-08-03 15:37:51,2075.0,44.44547272
34.69220352,31.84066963,32.56372833,33.03219986,99.09660339,ON,2024-08-03 15:37:56,2106.0,44.38319778
25.38072205,22.43891525,21.00551796,22.94171906,68.82515717,ON,2024-08-03 15:38:01,2093.0,44.2286911
27.71012688,31.55315018,28.76630211,29.34319305,88.02957916,ON,2024-08-03 15:38:06,2057.0,44.14266968
23.35587311,22.2405777,22.60356331,22.7333374,68.20001221,ON,2024-08-03 15:38:11,2096.0,44.01041031
36.23366547,32.23177719,30.69076347,33.0520668,99.15620422,ON,2024-08-03 15:38:16,2078.0,43.93853378
23.51951218,23.89332581,22.67185783,23.36156464,70.08469391,ON,2024-08-03 15:38:21,2162.0,43.8915329
24.00512123,24.29810143,21.26226807,23.18849754,69.56549072,ON,2024-08-03 15:38:26,2141.0,43.71650696
33.78193665,31.81850052,31.40068054,32.3337059,97.00111389,ON,2024-08-03 15:38:31,2158.0,43.80098343
26.36089134,22.75177765,21.38463402,23.49910164,70.49730682,ON,2024-08-03 15:38:36,2122.0,43.76592636
27.3126297,28.99246597,27.26288986,27.85599518,83.56798553,ON,2024-08-03 15:38:41,2146.0,43.50485611
22.87619591,21.11502457,21.23297501,21.74139977,65.22419739,ON,2024-08-03 15:38:46,2079.0,43.47392654
37.18242645,33.12148666,32.80527115,34.36972427,103.1091766,ON,2024-08-03 15:38:51,2031.0,43.42104721
22.4892025,23.00168037,21.28027916,22.25705528,66.77116394,ON,2024-08-03 15:38:56,2093.0,43.45975494
29.57248306,29.18925667,23.34110832,27.36761665,82.10285187,ON,2024-08-03 15:39:01,2087.0,43.33309937
29.62363052,29.12427902,30.47782135,29.74191093,89.2257309,ON,2024-08-03 15:39:06,2073.0,43.26231766
29.89893913,27.40153694,24.61087608,27.30378532,81.91135406,ON,2024-08-03 15:39:11,2079.0,43.33615494
28.64422607,28.72596741,25.32130623,27.56383324,82.6914978,ON,2024-08-03 15:39:16,2022.0,43.47475815
21.66729164,21.32149887,19.99293518,20.99390984,62.9817276,ON,2024-08-03 15:39:21,2099.0,43.23804855
35.99749756,34.71538925,34.98230362,35.23173141,105.6951904,ON,2024-08-03 15:39:26,2064.0,43.18130493
22.8418045,21.63214493,20.28593445,21.58662987,64.7598877,ON,2024-08-03 15:39:31,2160.0,43.14376068
22.03550339,22.09573174,20.93765259,21.6896286,65.0688858,ON,2024-08-03 15:45:05,2100.0,45.12316132
32.36467743,33.26509094,30.52111816,32.05029678,96.15088654,ON,2024-08-03 15:45:10,2038.0,45.02380753
28.94927979,28.47308159,29.48871231,28.97035789,86.91107178,ON,2024-08-03 15:45:15,2075.0,44.85189438
36.70009995,31.75259209,30.01894379,32.82387924,98.47163391,ON,2024-08-03 15:45:20,2108.0,44.69529724
29.7942791,31.46885109,28.72821236,29.99711418,89.99134064,ON,2024-08-03 15:45:25,2192.0,44.58081436
24.58925247,24.18350029,19.67353439,22.81542969,68.44628906,ON,2024-08-03 15:45:30,2106.0,44.42313385
40.37558365,35.86584854,36.15567017,37.46570206,112.3971024,ON,2024-08-03 15:45:35,2077.0,44.27225113
25.26350212,22.88513374,20.33250237,22.82704735,68.48114014,ON,2024-08-03 15:45:40,2111.0,44.14726639
31.78459358,34.57161713,31.05198479,32.4693985,97.4081955,ON,2024-08-03 15:45:45,1276.0,44.05438995
23.87646103,23.11898422,23.55016708,23.51520348,70.54560852,ON,2024-08-03 15:45:50,2083.0,43.9381218
42.11459732,37.43218613,35.17950821,38.24209595,114.7262878,ON,2024-08-03 15:45:55,2002.0,43.87477112
24.07925797,22.95813751,21.61709404,22.88482857,68.65448761,ON,2024-08-03 15:46:00,2003.0,43.77309418
31.92527008,28.15345383,22.20555878,27.42809486,82.2842865,ON,2024-08-03 15:46:05,2101.0,43.70721054
33.57051086,34.6648674,35.91474152,34.71670914,104.1501236,ON,2024-08-03 15:46:10,2193.0,43.63440323
30.43939972,26.18672562,23.79504395,26.80705833,80.4211731,ON,2024-08-03 15:46:15,1967.0,43.59737778
30.25904655,32.0940094,29.15634155,30.50313377,91.50939941,ON,2024-08-03 15:46:20,2033.0,43.54598618
21.52395439,21.27974701,21.36906815,21.39092445,64.17277527,ON,2024-08-03 15:46:25,2080.0,43.56017685
40.03751755,36.63732529,37.44147491,38.03877258,114.1163177,ON,2024-08-03 15:46:30,2014.0,43.62158966
23.42528725,24.41135025,22.48311043,23.43991661,70.31974792,ON,2024-08-03 15:46:35,2101.0,43.46601486
29.56493759,26.81097221,22.13976288,26.17189026,78.51567078,ON,2024-08-03 15:46:40,2114.0,43.53970718
32.20729446,31.77798843,27.4330349,30.4727726,91.4183197,ON,2024-08-03 15:46:51,2077.0,43.53145599
32.20729446,31.77798843,27.4330349,30.4727726,91.4183197,ON,2024-08-03 15:46:51,2075.0,43.53145599
31.10328674,31.32556534,27.44218636,29.95701408,89.87104034,ON,2024-08-03 15:46:55,2108.0,43.26885605
23.15270042,21.37152863,20.43220711,21.65214539,64.95643616,ON,2024-08-03 15:47:00,2059.0,43.25104141
32.73598099,29.57532501,28.87291908,30.39474297,91.18422699,ON,2024-08-03 15:52:05,2079.0,45.09951782
25.69380951,27.73379898,26.24180222,26.55647087,79.66941071,ON,2024-08-03 15:52:10,2209.0,45.05270386
24.39665413,22.62662315,19.39833069,22.14053535,66.42160797,ON,2024-08-03 15:52:15,2012.0,44.92476654
34.01262283,32.53540039,33.65525818,33.40109253,100.2032776,ON,2024-08-03 15:52:20,2113.0,44.7715683
27.41418457,23.76034927,22.25624847,24.47692871,73.43078613,ON,2024-08-03 15:52:25,2071.0,44.61520386
28.7291069,28.32562065,25.73749733,27.59740639,82.79222107,ON,2024-08-03 15:52:30,2043.0,44.46367264
22.49556351,20.92526245,19.95875931,21.12652779,63.37958527,ON,2024-08-03 15:52:35,2043.0,44.29001617
39.28860092,33.47066879,33.06375504,35.27434158,105.8230286,ON,2024-08-03 15:52:40,2025.0,44.25026321
23.89838409,22.626894,20.2186985,22.24799156,66.74397278,ON,2024-08-03 15:52:45,2029.0,44.14704895
30.33687401,30.90265274,24.82824707,28.68925667,86.06777191,ON,2024-08-03 15:52:50,2062.0,44.02803802
29.37650108,29.31456947,29.37781906,29.35629845,88.06889343,ON,2024-08-03 15:52:55,2180.0,43.93748093
33.73055267,28.2051239,26.03157616,29.32241821,87.96725464,ON,2024-08-03 15:53:00,2058.0,43.87619781
29.93759727,30.20915413,26.41400146,28.85358429,86.56075287,ON,2024-08-03 15:53:05,2119.0,43.82741928
23.15302658,21.58779144,18.49288559,21.07790184,63.23370361,ON,2024-08-03 15:53:10,2148.0,43.74097061
37.30876541,34.01959229,34.84941864,35.39258957,106.1777725,ON,2024-08-03 15:53:15,2020.0,43.69280243
25.0239563,22.43659019,19.02557755,22.16204262,66.48612976,ON,2024-08-03 15:53:20,2187.0,43.62460327
29.70446396,32.23335266,28.08393097,30.00724792,90.02174377,ON,2024-08-03 15:53:25,2002.0,43.56976318
24.08490753,23.77477646,23.16238403,23.67402077,71.02206421,ON,2024-08-03 15:53:30,2118.0,43.53360748
35.39114761,33.07073212,31.09179306,33.18455887,99.55368042,ON,2024-08-03 15:53:35,2062.0,43.51039886
24.35634041,24.23166084,22.35938263,23.64912987,70.9473877,ON,2024-08-03 15:53:40,2099.0,43.45747757
25.37344551,24.27726746,20.71512032,23.45527649,70.36582947,ON,2024-08-03 15:53:45,2094.0,43.4279213
33.44229889,30.8794136,32.86771011,32.39647293,97.18942261,ON,2024-08-03 15:53:50,2112.0,43.3934288
26.60362625,23.01241875,22.21826172,23.94476891,71.83430481,ON,2024-08-03 15:53:55,2099.0,43.35830688
27.75106621,28.39784431,27.85972214,28.00287819,84.00863647,ON,2024-08-03 15:54:00,2015.0,43.34574509
22.30756569,21.10668945,18.78493118,20.73306084,62.19918442,ON,2024-08-03 15:59:15,2160.0,44.93648911
37.0831604,33.77752304,34.13801193,34.99956894,104.998703,ON,2024-08-03 15:59:20,2081.0,44.8742218
22.27422905,22.17922211,19.86709213,21.44017982,64.32054138,ON,2024-08-03 15:59:25,2103.0,44.71825027
31.65572357,30.66952705,24.04143524,28.78889465,86.36668396,ON,2024-08-03 15:59:30,2112.0,44.60451126
29.74751663,30.50981903,31.69265938,30.64999962,91.94999695,ON,2024-08-03 15:59:35,2100.0,44.4731636
30.90957069,26.98009872,25.99967003,27.96311378,83.88934326,ON,2024-08-03 15:59:40,2785.0,44.32341003
28.29201889,28.52146149,24.93971634,27.25106621,81.75319672,ON,2024-08-03 15:59:45,2066.0,44.24982071
22.2113266,21.11126328,19.57423401,20.9656086,62.89682388,ON,2024-08-03 15:59:50,2082.0,44.12115479
36.32365417,33.38074875,33.67747498,34.46062851,103.3818817,ON,2024-08-03 15:59:55,1843.0,44.0231514
22.58740234,23.31215668,20.80111504,22.23355865,66.70067596,ON,2024-08-03 16:00:00,2161.0,43.91776276
26.43313217,25.67309761,21.33524323,24.48049164,73.44147491,ON,2024-08-03 16:00:05,2192.0,43.89146423
33.74905396,32.16270065,31.95869255,32.62348557,97.87045288,ON,2024-08-03 16:00:10,2203.0,43.82675171
26.84747696,23.38161087,21.36413002,23.86440468,71.59321594,ON,2024-08-03 16:00:15,2151.0,43.75725937
27.88732147,29.28843117,28.99612617,28.72395897,86.171875,ON,2024-08-03 16:00:20,2114.0,43.67368317
23.4307785,22.80649567,22.46577072,22.90101624,68.70304871,ON,2024-08-03 16:00:25,2127.0,43.66810989
36.78942108,33.70401001,31.31631851,33.93658447,101.8097534,ON,2024-08-03 16:00:30,2256.0,43.63611221
23.68496513,22.67642403,22.14462471,22.83533669,68.50601196,ON,2024-08-03 16:00:35,2125.0,43.61412811
23.88370705,23.69539642,20.87095833,22.81668663,68.45005798,ON,2024-08-03 16:00:40,2215.0,43.56190109
34.40126801,32.17414856,33.1336174,33.23634338,99.70903015,ON,2024-08-03 16:00:45,2095.0,43.52069473
26.00279236,22.43577957,20.33324814,22.92394066,68.77182007,ON,2024-08-03 16:00:50,2070.0,43.50339127
29.50300407,32.83478546,28.75770378,30.36516571,91.09549713,ON,2024-08-03 16:00:55,2386.0,43.48413467
23.88772202,23.76849747,25.62033844,24.42551994,73.27655792,ON,2024-08-03 16:01:00,2081.0,43.40122604
34.08694077,30.48229218,30.09696388,31.55539703,94.6661911,ON,2024-08-03 16:01:05,2113.0,43.41259766
28.39668465,29.60231018,25.47756195,27.82551765,83.47655487,ON,2024-08-03 16:01:10,2431.0,43.37322235
23.95265961,21.0651722,18.83722496,21.28501892,63.85505676,ON,2024-08-03 16:05:50,2059.0,44.92856216
31.54708672,32.95309067,29.09716225,31.19911194,93.59733582,ON,2024-08-03 16:05:55,2203.0,44.83815765
28.49024391,27.49768448,28.60872269,28.19888306,84.59664917,ON,2024-08-03 16:06:00,2299.0,44.69900894
37.05474472,32.32977295,29.64043045,33.00831604,99.02494812,ON,2024-08-03 16:06:05,2113.0,44.62387085
24.79271889,31.425354,29.90266037,28.70690918,86.12072754,ON,2024-08-03 16:06:10,2001.0,44.49858093
22.47889328,21.93879318,19.28743362,21.23504066,63.70512009,ON,2024-08-03 16:06:15,2191.0,44.41151428
40.04218674,35.97665024,35.80752563,37.27545547,111.8263626,ON,2024-08-03 16:06:20,2299.0,44.23342896
23.32087135,20.89875031,19.17513275,21.13158417,63.3947525,ON,2024-08-03 16:06:25,2147.0,44.22843933
31.80732155,34.80696106,29.55082703,32.05503464,96.16510773,ON,2024-08-03 16:06:30,2096.0,44.04188538
27.87331581,28.5708313,29.84322357,28.76245689,86.28736877,ON,2024-08-03 16:06:35,2101.0,43.9407959
34.59816742,31.57374191,29.03881454,31.73690796,95.21072388,ON,2024-08-03 16:06:40,1945.0,43.86172104
30.76996803,31.1047802,28.33999825,30.07158089,90.21474457,ON,2024-08-03 16:06:45,1892.0,43.78371811
21.76681519,21.17361641,19.04549408,20.66197395,61.98592377,ON,2024-08-03 16:06:50,2069.0,43.73832703
39.53924942,37.85088348,37.92690659,38.43901443,115.3170471,ON,2024-08-03 16:06:55,2083.0,43.67988205
23.50740433,21.02201271,19.28914833,21.27285576,63.81856537,ON,2024-08-03 16:07:00,2209.0,43.56904602
33.05226135,33.2564888,29.14481354,31.81785393,95.45355988,ON,2024-08-03 16:07:05,2082.0,43.55916595
28.35383034,28.72559738,29.31380653,28.79774475,86.39323425,ON,2024-08-03 16:07:10,2174.0,43.50941467
34.06635666,30.4008255,29.89034081,31.45250702,94.35752106,ON,2024-08-03 16:07:15,2112.0,43.48696136
30.77363205,32.31311035,28.86058998,30.64911079,91.94733429,ON,2024-08-03 16:07:20,2032.0,43.45413589
22.75689507,20.73760033,18.58052826,20.69167519,62.07502365,ON,2024-08-03 16:07:25,2032.0,43.43721008
38.43649292,36.52643204,36.54229355,37.16840744,111.5052185,ON,2024-08-03 16:07:30,2101.0,43.39245224
22.07605743,21.51174736,20.17873383,21.25551414,63.76654053,ON,2024-08-03 16:07:35,2143.0,43.35957718
31.32303429,31.9142971,27.2420063,30.1597805,90.4793396,ON,2024-08-03 16:07:40,2160.0,43.33903885
31.3528347,31.53326797,32.92024231,31.93544769,95.80634308,ON,2024-08-03 16:07:45,2139.0,43.33936691
31.22270203,27.31952667,26.34768867,28.29663849,84.88991547,ON,2024-08-03 16:12:38,2180.0,45.37774277
23.22250938,24.50393295,22.96104431,23.56249428,70.68748474,ON,2024-08-03 16:12:43,2095.0,45.29479218
24.66098785,22.47021675,19.55550385,22.22890282,66.68670654,ON,2024-08-03 16:12:48,2059.0,45.10312271
31.07024574,29.04278755,30.24438667,30.11914063,90.35742188,ON,2024-08-03 16:12:53,2193.0,44.93156815
23.85830879,22.2512455,21.49476433,22.53477287,67.60431671,ON,2024-08-03 16:12:58,2115.0,44.75220871
28.13418579,29.44177628,25.28770256,27.62122154,82.86366272,ON,2024-08-03 16:13:03,2101.0,44.61028671
23.10600471,23.1971035,23.9335041,23.41220284,70.23661041,ON,2024-08-03 16:13:08,2092.0,44.4537735
31.64475441,29.18083382,28.30056381,29.70871735,89.12615204,ON,2024-08-03 16:13:13,2078.0,44.3294754
23.37948418,24.0598793,21.68554306,23.04163551,69.12490845,ON,2024-08-03 16:13:18,2138.0,44.21043396
24.12627602,22.84392548,20.0065918,22.32559776,66.97679138,ON,2024-08-03 16:13:23,2107.0,44.1007576
30.50843239,28.67282677,30.8098526,29.99703789,89.99111176,ON,2024-08-03 16:13:28,2119.0,43.98926544
24.40918732,21.67079926,20.77700615,22.28566551,66.85699463,ON,2024-08-03 16:13:33,2160.0,43.93786621
25.78154945,26.68900681,25.4118824,25.96081352,77.88243866,ON,2024-08-03 16:13:38,2061.0,43.85893631
22.57445908,22.50994873,21.62862206,22.23767662,66.71302795,ON,2024-08-03 16:13:43,2097.0,43.81418228
32.74887085,29.99323845,29.20594788,30.64935303,91.94805908,ON,2024-08-03 16:13:48,2017.0,43.69639206
23.28266335,22.07838249,21.53075409,22.29726601,66.89179993,ON,2024-08-03 16:13:53,2028.0,43.6339035
23.72422409,22.8959465,20.41052818,22.34356689,67.03070068,ON,2024-08-03 16:13:58,2129.0,43.58000565
30.92411804,28.2936039,29.19326973,29.47032928,88.41098785,ON,2024-08-03 16:14:03,2112.0,43.55749512
25.58118439,22.42687225,21.16545296,23.05783653,69.17350769,ON,2024-08-03 16:14:08,1998.0,43.50878525
26.08219337,27.36381149,25.885849,26.44395256,79.33185577,ON,2024-08-03 16:14:13,2098.0,43.45981598
22.63366508,21.47665787,21.48547935,21.8652668,65.59580231,ON,2024-08-03 16:14:18,2098.0,43.4190979
34.03950882,29.71346855,27.90569115,30.55288887,91.65866852,ON,2024-08-03 16:14:23,2043.0,43.39545059
23.28216553,24.26887512,22.54712105,23.36605263,70.09815979,ON,2024-08-03 16:14:28,2096.0,43.39709854
24.19206619,23.08672523,21.08005524,22.78628349,68.35884857,ON,2024-08-03 16:14:33,2179.0,43.31128311
41.35424042,39.69657516,40.06565475,40.37215805,121.1164703,ON,2024-08-03 16:19:48,2075.0,45.13676071
25.15701866,24.5401783,22.94729424,24.2148304,72.6444931,ON,2024-08-03 16:19:53,2192.0,45.05036545
27.17831039,27.3176918,22.52325439,25.67308617,77.01925659,ON,2024-08-03 16:19:58,2119.0,44.92121887
37.72192764,36.7590065,38.88803101,37.78965378,113.3689651,ON,2024-08-03 16:20:03,2071.0,44.75044632
30.75620079,26.77810669,23.90855026,27.14761925,81.44285583,ON,2024-08-03 16:20:08,2092.0,44.61437607
33.00070953,32.85212326,30.76861954,32.20714951,96.6214447,ON,2024-08-03 16:20:13,2067.0,44.51202774
22.2496624,22.3865757,23.24398613,22.62674141,67.88022614,ON,2024-08-03 16:20:18,2096.0,44.39184952
42.63053131,39.10111237,38.95451355,40.2287178,120.6861572,ON,2024-08-03 16:20:23,2153.0,44.27678299
25.83576584,24.24750519,23.64215279,24.57514191,73.72542572,ON,2024-08-03 16:20:28,2097.0,44.13624954
26.43054962,26.66945076,22.56099319,25.22033119,75.66099548,ON,2024-08-03 16:20:33,2066.0,44.03730392
39.12613297,38.92024612,40.52173615,39.52270508,118.5681152,ON,2024-08-03 16:20:38,2137.0,43.929039
25.94736481,22.73238754,21.52982521,23.40319252,70.20957947,ON,2024-08-03 16:20:43,2167.0,43.88035583
35.04898834,37.7101059,32.31907654,35.0260582,105.0781708,ON,2024-08-03 16:20:48,2095.0,43.82556152
26.69054222,24.68295097,27.21748924,26.19699287,78.59098053,ON,2024-08-03 16:20:53,2059.0,43.75314713
42.89787674,36.21891785,33.58740997,37.56806564,112.7042007,ON,2024-08-03 16:20:58,2055.0,43.71429825
25.1183815,26.28595161,26.49479294,25.96637535,77.89912415,ON,2024-08-03 16:21:03,2256.0,43.64109039
26.09936333,24.54691124,20.74511909,23.79713249,71.39139557,ON,2024-08-03 16:21:08,2107.0,43.63925934
40.13841248,39.13367844,38.98244476,39.41817856,118.2545395,ON,2024-08-03 16:21:13,2191.0,43.5957756
24.71406555,22.52105331,20.15634918,22.46382141,67.39146423,ON,2024-08-03 16:21:18,2074.0,43.53188705
37.40803146,36.67215347,32.18423843,35.42147446,106.2644196,ON,2024-08-03 16:21:23,2064.0,43.50039291
27.91902542,27.19960403,30.23225403,28.45029449,85.35088348,ON,2024-08-03 16:21:28,2037.0,43.46661377
